order_date,number_of_orders,status_of_order,monetary_value,service_name
2016-02-29,90,Cancelled,16589300,Uber_MASSAGE
2016-02-29,91140,Cancelled,2171856960,Uber_RIDE
2016-02-29,6200,Cancelled,223135640,Uber_SEND
2016-02-29,4290,Cancelled,120453060,Uber_SHOP
2016-02-29,280,Cancelled,,Uber_TIX
2016-02-29,600,Completed,243264840,Uber_BOX
2016-02-29,140,Completed,19182800,Uber_CLEAN
2016-02-29,68200,Completed,1113958300,Uber_FOOD
2016-02-29,60,Completed,8736000,Uber_GLAM
2016-02-29,310,Completed,6524700,Uber_KILAT
2016-02-29,2000,Completed,27973400,Uber_MART
2016-02-29,420,Completed,79804270,Uber_MASSAGE
2016-02-29,367240,Completed,8447047700,Uber_RIDE
2016-02-29,39660,Completed,1418946620,Uber_SEND
2016-02-29,11760,Completed,287834820,Uber_SHOP
2016-02-29,100,Completed,11302409,Uber_TIX
2016-02-29,210,Failed/Timeout,37537109,Uber_TIX
2016-02-29,40,No Driver Found,20281170,Uber_BOX
2016-02-29,0,No Driver Found,291200,Uber_CLEAN
2016-02-29,390,No Driver Found,5623800,Uber_FOOD
2016-02-29,10,No Driver Found,1092000,Uber_GLAM
2016-02-29,10,No Driver Found,191100,Uber_KILAT
2016-02-29,20,No Driver Found,236600,Uber_MART
2016-02-29,0,No Driver Found,163800,Uber_MASSAGE
2016-02-29,38730,No Driver Found,915614700,Uber_RIDE
2016-02-29,1620,No Driver Found,52852800,Uber_SEND
2016-02-29,1010,No Driver Found,31456880,Uber_SHOP
2016-02-29,0,Other,957320,Uber_BOX
2016-02-29,30,Other,3239600,Uber_CLEAN
2016-02-29,0,Other,218400,Uber_GLAM
2016-02-29,10,Other,928200,Uber_MASSAGE
2016-03-01,320,Cancelled,161256550,Uber_BOX
2016-03-01,30,Cancelled,3567200,Uber_CLEAN
2016-03-01,14390,Cancelled,246173200,Uber_FOOD
2016-03-01,10,Cancelled,1838200,Uber_GLAM
2016-03-01,20,Cancelled,436800,Uber_KILAT
2016-03-01,550,Cancelled,7644000,Uber_MART
2016-03-01,50,Cancelled,9136400,Uber_MASSAGE
2016-03-01,74550,Cancelled,1842471540,Uber_RIDE
2016-03-01,6370,Cancelled,235353300,Uber_SEND
2016-03-01,4370,Cancelled,126198800,Uber_SHOP
2016-03-01,350,Cancelled,,Uber_TIX
2016-03-01,780,Completed,280397390,Uber_BOX
2016-03-01,170,Completed,23405200,Uber_CLEAN
2016-03-01,66990,Completed,1094984800,Uber_FOOD
2016-03-01,50,Completed,7016100,Uber_GLAM
2016-03-01,360,Completed,7589400,Uber_KILAT
2016-03-01,1960,Completed,27500200,Uber_MART
2016-03-01,390,Completed,72900100,Uber_MASSAGE
2016-03-01,393300,Completed,9027027100,Uber_RIDE
2016-03-01,41900,Completed,1506839880,Uber_SEND
2016-03-01,12280,Completed,305541600,Uber_SHOP
2016-03-01,130,Completed,8413705,Uber_TIX
2016-03-01,160,Failed/Timeout,15507892,Uber_TIX
2016-03-01,30,No Driver Found,17001530,Uber_BOX
2016-03-01,0,No Driver Found,218400,Uber_CLEAN
2016-03-01,120,No Driver Found,1810900,Uber_FOOD
2016-03-01,0,No Driver Found,655200,Uber_GLAM
2016-03-01,0,No Driver Found,18200,Uber_MART
2016-03-01,0,No Driver Found,391300,Uber_MASSAGE
2016-03-01,14890,No Driver Found,395779020,Uber_RIDE
2016-03-01,730,No Driver Found,25465440,Uber_SEND
2016-03-01,680,No Driver Found,22602580,Uber_SHOP
2016-03-01,0,Other,436800,Uber_CLEAN
2016-03-02,380,Cancelled,169133965,Uber_BOX
2016-03-02,20,Cancelled,2475200,Uber_CLEAN
2016-03-02,14500,Cancelled,251751500,Uber_FOOD
2016-03-02,10,Cancelled,1901900,Uber_GLAM
2016-03-02,20,Cancelled,382200,Uber_KILAT
2016-03-02,500,Cancelled,7061600,Uber_MART
2016-03-02,50,Cancelled,8399300,Uber_MASSAGE
2016-03-02,64230,Cancelled,1583398180,Uber_RIDE
2016-03-02,5630,Cancelled,209050660,Uber_SEND
2016-03-02,3940,Cancelled,115224200,Uber_SHOP
2016-03-02,360,Cancelled,,Uber_TIX
2016-03-02,730,Completed,265222276,Uber_BOX
2016-03-02,140,Completed,18891600,Uber_CLEAN
2016-03-02,69650,Completed,1142768900,Uber_FOOD
2016-03-02,50,Completed,9564100,Uber_GLAM
2016-03-02,350,Completed,7452900,Uber_KILAT
2016-03-02,2100,Completed,29447600,Uber_MART
2016-03-02,390,Completed,73844680,Uber_MASSAGE
2016-03-02,390450,Completed,8981403340,Uber_RIDE
2016-03-02,41640,Completed,1497961920,Uber_SEND
2016-03-02,12410,Completed,307965840,Uber_SHOP
2016-03-02,140,Completed,2177093,Uber_TIX
2016-03-02,270,Failed/Timeout,16632288,Uber_TIX
2016-03-02,50,No Driver Found,32367790,Uber_BOX
2016-03-02,0,No Driver Found,582400,Uber_CLEAN
2016-03-02,110,No Driver Found,1938300,Uber_FOOD
2016-03-02,10,No Driver Found,1428700,Uber_GLAM
2016-03-02,10,No Driver Found,245700,Uber_KILAT
2016-03-02,0,No Driver Found,36400,Uber_MART
2016-03-02,11720,No Driver Found,306584460,Uber_RIDE
2016-03-02,710,No Driver Found,23499840,Uber_SEND
2016-03-02,660,No Driver Found,22000160,Uber_SHOP
2016-03-02,10,Other,1565200,Uber_CLEAN
2016-03-02,0,Other,737100,Uber_MASSAGE
2016-03-03,360,Cancelled,152638668,Uber_BOX
2016-03-03,10,Cancelled,1783600,Uber_CLEAN
2016-03-03,13720,Cancelled,236936700,Uber_FOOD
2016-03-03,10,Cancelled,1765400,Uber_GLAM
2016-03-03,10,Cancelled,218400,Uber_KILAT
2016-03-03,530,Cancelled,7371000,Uber_MART
2016-03-03,30,Cancelled,5860400,Uber_MASSAGE
2016-03-03,61000,Cancelled,1502197060,Uber_RIDE
2016-03-03,5920,Cancelled,222325740,Uber_SEND
2016-03-03,4040,Cancelled,115988600,Uber_SHOP
2016-03-03,280,Cancelled,,Uber_TIX
2016-03-03,670,Completed,260762320,Uber_BOX
2016-03-03,150,Completed,20311200,Uber_CLEAN
2016-03-03,69370,Completed,1137554600,Uber_FOOD
2016-03-03,80,Completed,13045760,Uber_GLAM
2016-03-03,370,Completed,7807800,Uber_KILAT
2016-03-03,2130,Completed,29866200,Uber_MART
2016-03-03,390,Completed,72497880,Uber_MASSAGE
2016-03-03,412970,Completed,9519029520,Uber_RIDE
2016-03-03,43890,Completed,1581301540,Uber_SEND
2016-03-03,12240,Completed,303530500,Uber_SHOP
2016-03-03,100,Completed,160160,Uber_TIX
2016-03-03,70,Failed/Timeout,1055009,Uber_TIX
2016-03-03,30,No Driver Found,13257790,Uber_BOX
2016-03-03,80,No Driver Found,1483300,Uber_FOOD
2016-03-03,0,No Driver Found,618800,Uber_GLAM
2016-03-03,0,No Driver Found,81900,Uber_KILAT
2016-03-03,0,No Driver Found,345800,Uber_MASSAGE
2016-03-03,8410,No Driver Found,218323560,Uber_RIDE
2016-03-03,620,No Driver Found,19854380,Uber_SEND
2016-03-03,720,No Driver Found,23063040,Uber_SHOP
2016-03-03,10,Other,1383200,Uber_CLEAN
2016-03-03,0,Other,555100,Uber_MASSAGE
2016-03-03,0,Other,58240,Uber_RIDE
2016-03-04,460,Cancelled,188664527,Uber_BOX
2016-03-04,10,Cancelled,2074800,Uber_CLEAN
2016-03-04,14240,Cancelled,240503900,Uber_FOOD
2016-03-04,0,Cancelled,555100,Uber_GLAM
2016-03-04,20,Cancelled,491400,Uber_KILAT
2016-03-04,640,Cancelled,8990800,Uber_MART
2016-03-04,50,Cancelled,10192000,Uber_MASSAGE
2016-03-04,70010,Cancelled,1707447560,Uber_RIDE
2016-03-04,6620,Cancelled,244411440,Uber_SEND
2016-03-04,4120,Cancelled,120376620,Uber_SHOP
2016-03-04,210,Cancelled,,Uber_TIX
2016-03-04,870,Completed,346449740,Uber_BOX
2016-03-04,140,Completed,18527600,Uber_CLEAN
2016-03-04,71160,Completed,1161824300,Uber_FOOD
2016-03-04,90,Completed,13859300,Uber_GLAM
2016-03-04,350,Completed,7289100,Uber_KILAT
2016-03-04,2010,Completed,28082600,Uber_MART
2016-03-04,380,Completed,74159540,Uber_MASSAGE
2016-03-04,449540,Completed,10358994100,Uber_RIDE
2016-03-04,47400,Completed,1717634100,Uber_SEND
2016-03-04,12340,Completed,306384260,Uber_SHOP
2016-03-04,80,Completed,187779,Uber_TIX
2016-03-04,60,Failed/Timeout,1459913,Uber_TIX
2016-03-04,50,No Driver Found,34340670,Uber_BOX
2016-03-04,120,No Driver Found,1901900,Uber_FOOD
2016-03-04,10,No Driver Found,1628900,Uber_GLAM
2016-03-04,190,No Driver Found,3931200,Uber_KILAT
2016-03-04,0,No Driver Found,36400,Uber_MART
2016-03-04,0,No Driver Found,163800,Uber_MASSAGE
2016-03-04,12210,No Driver Found,314175680,Uber_RIDE
2016-03-04,1370,No Driver Found,44458960,Uber_SEND
2016-03-04,1020,No Driver Found,33082140,Uber_SHOP
2016-03-04,10,Other,1892800,Uber_CLEAN
2016-03-04,0,Other,291200,Uber_GLAM
2016-03-04,0,Other,163800,Uber_MASSAGE
2016-03-04,0,Other,38220,Uber_RIDE
2016-03-05,410,Cancelled,159906252,Uber_BOX
2016-03-05,30,Cancelled,4440800,Uber_CLEAN
2016-03-05,14670,Cancelled,246701000,Uber_FOOD
2016-03-05,20,Cancelled,4149600,Uber_GLAM
2016-03-05,10,Cancelled,273000,Uber_KILAT
2016-03-05,510,Cancelled,7116200,Uber_MART
2016-03-05,70,Cancelled,13231400,Uber_MASSAGE
2016-03-05,44340,Cancelled,987688520,Uber_RIDE
2016-03-05,3920,Cancelled,145170480,Uber_SEND
2016-03-05,4040,Cancelled,114894780,Uber_SHOP
2016-03-05,240,Cancelled,,Uber_TIX
2016-03-05,930,Completed,353929485,Uber_BOX
2016-03-05,270,Completed,36509200,Uber_CLEAN
2016-03-05,84530,Completed,1378677300,Uber_FOOD
2016-03-05,140,Completed,22549800,Uber_GLAM
2016-03-05,220,Completed,4668300,Uber_KILAT
2016-03-05,2090,Completed,29229200,Uber_MART
2016-03-05,560,Completed,108912440,Uber_MASSAGE
2016-03-05,320840,Completed,6637416240,Uber_RIDE
2016-03-05,31400,Completed,1137137820,Uber_SEND
2016-03-05,12990,Completed,319319000,Uber_SHOP
2016-03-05,80,Completed,23478,Uber_TIX
2016-03-05,40,Failed/Timeout,819000,Uber_TIX
2016-03-05,60,No Driver Found,47338200,Uber_BOX
2016-03-05,0,No Driver Found,400400,Uber_CLEAN
2016-03-05,70,No Driver Found,1164800,Uber_FOOD
2016-03-05,20,No Driver Found,2912000,Uber_GLAM
2016-03-05,0,No Driver Found,27300,Uber_KILAT
2016-03-05,0,No Driver Found,118300,Uber_MASSAGE
2016-03-05,1270,No Driver Found,30104620,Uber_RIDE
2016-03-05,190,No Driver Found,6082440,Uber_SEND
2016-03-05,450,No Driver Found,13418860,Uber_SHOP
2016-03-05,50,Other,6734000,Uber_CLEAN
2016-03-05,0,Other,172900,Uber_GLAM
2016-03-05,10,Other,1510600,Uber_MASSAGE
2016-03-06,310,Cancelled,134367415,Uber_BOX
2016-03-06,30,Cancelled,3421600,Uber_CLEAN
2016-03-06,16450,Cancelled,273609700,Uber_FOOD
2016-03-06,10,Cancelled,2384200,Uber_GLAM
2016-03-06,0,Cancelled,81900,Uber_KILAT
2016-03-06,640,Cancelled,9027200,Uber_MART
2016-03-06,110,Cancelled,20913620,Uber_MASSAGE
2016-03-06,36900,Cancelled,830680760,Uber_RIDE
2016-03-06,2880,Cancelled,105134120,Uber_SEND
2016-03-06,3840,Cancelled,102771760,Uber_SHOP
2016-03-06,220,Cancelled,,Uber_TIX
2016-03-06,840,Completed,308472255,Uber_BOX
2016-03-06,250,Completed,34980400,Uber_CLEAN
2016-03-06,90560,Completed,1477039200,Uber_FOOD
2016-03-06,110,Completed,17064320,Uber_GLAM
2016-03-06,70,Completed,1528800,Uber_KILAT
2016-03-06,2390,Completed,33451600,Uber_MART
2016-03-06,740,Completed,139660430,Uber_MASSAGE
2016-03-06,218770,Completed,4595405360,Uber_RIDE
2016-03-06,20710,Completed,745927000,Uber_SEND
2016-03-06,11870,Completed,280310940,Uber_SHOP
2016-03-06,40,Completed,37128,Uber_TIX
2016-03-06,70,Failed/Timeout,2929199,Uber_TIX
2016-03-06,50,No Driver Found,29705130,Uber_BOX
2016-03-06,10,No Driver Found,1164800,Uber_CLEAN
2016-03-06,430,No Driver Found,6761300,Uber_FOOD
2016-03-06,20,No Driver Found,4559100,Uber_GLAM
2016-03-06,10,No Driver Found,127400,Uber_MART
2016-03-06,0,No Driver Found,345800,Uber_MASSAGE
2016-03-06,2400,No Driver Found,55764800,Uber_RIDE
2016-03-06,310,No Driver Found,10286640,Uber_SEND
2016-03-06,760,No Driver Found,18642260,Uber_SHOP
2016-03-06,40,Other,5460000,Uber_CLEAN
2016-03-06,10,Other,1274000,Uber_MASSAGE
2016-03-07,320,Cancelled,165822475,Uber_BOX
2016-03-07,20,Cancelled,3094000,Uber_CLEAN
2016-03-07,12770,Cancelled,216707400,Uber_FOOD
2016-03-07,10,Cancelled,1155700,Uber_GLAM
2016-03-07,20,Cancelled,382200,Uber_KILAT
2016-03-07,510,Cancelled,7098000,Uber_MART
2016-03-07,40,Cancelled,7926100,Uber_MASSAGE
2016-03-07,62190,Cancelled,1545620440,Uber_RIDE
2016-03-07,5570,Cancelled,206926720,Uber_SEND
2016-03-07,4020,Cancelled,113282260,Uber_SHOP
2016-03-07,210,Cancelled,,Uber_TIX
2016-03-07,620,Completed,237993210,Uber_BOX
2016-03-07,130,Completed,17726800,Uber_CLEAN
2016-03-07,66240,Completed,1079314600,Uber_FOOD
2016-03-07,50,Completed,8444800,Uber_GLAM
2016-03-07,390,Completed,8217300,Uber_KILAT
2016-03-07,2080,Completed,29138200,Uber_MART
2016-03-07,310,Completed,61532380,Uber_MASSAGE
2016-03-07,419510,Completed,9729270460,Uber_RIDE
2016-03-07,43920,Completed,1582233380,Uber_SEND
2016-03-07,12160,Completed,301717780,Uber_SHOP
2016-03-07,30,Completed,101147,Uber_TIX
2016-03-07,60,Failed/Timeout,1383519,Uber_TIX
2016-03-07,30,No Driver Found,16774030,Uber_BOX
2016-03-07,10,No Driver Found,1201200,Uber_CLEAN
2016-03-07,100,No Driver Found,1683500,Uber_FOOD
2016-03-07,10,No Driver Found,2347800,Uber_GLAM
2016-03-07,0,No Driver Found,27300,Uber_KILAT
2016-03-07,70,No Driver Found,11866400,Uber_MASSAGE
2016-03-07,8870,No Driver Found,234497900,Uber_RIDE
2016-03-07,650,No Driver Found,20475000,Uber_SEND
2016-03-07,880,No Driver Found,26865020,Uber_SHOP
2016-03-07,40,Other,5532800,Uber_CLEAN
2016-03-07,10,Other,1146600,Uber_GLAM
2016-03-07,60,Other,12539800,Uber_MASSAGE
2016-03-08,360,Cancelled,188746740,Uber_BOX
2016-03-08,10,Cancelled,2074800,Uber_CLEAN
2016-03-08,14010,Cancelled,240449300,Uber_FOOD
2016-03-08,10,Cancelled,1446900,Uber_GLAM
2016-03-08,20,Cancelled,382200,Uber_KILAT
2016-03-08,480,Cancelled,6770400,Uber_MART
2016-03-08,60,Cancelled,10328500,Uber_MASSAGE
2016-03-08,62260,Cancelled,1527207500,Uber_RIDE
2016-03-08,6000,Cancelled,220518480,Uber_SEND
2016-03-08,4360,Cancelled,122884580,Uber_SHOP
2016-03-08,210,Cancelled,,Uber_TIX
2016-03-08,710,Completed,269548370,Uber_BOX
2016-03-08,130,Completed,18454800,Uber_CLEAN
2016-03-08,69170,Completed,1120264600,Uber_FOOD
2016-03-08,60,Completed,9855300,Uber_GLAM
2016-03-08,430,Completed,9009000,Uber_KILAT
2016-03-08,1960,Completed,27391000,Uber_MART
2016-03-08,350,Completed,65723840,Uber_MASSAGE
2016-03-08,418780,Completed,9629767420,Uber_RIDE
2016-03-08,44580,Completed,1604541120,Uber_SEND
2016-03-08,12160,Completed,301277340,Uber_SHOP
2016-03-08,10,Completed,49777,Uber_TIX
2016-03-08,80,Failed/Timeout,2996949,Uber_TIX
2016-03-08,50,No Driver Found,35030450,Uber_BOX
2016-03-08,10,No Driver Found,982800,Uber_CLEAN
2016-03-08,130,No Driver Found,2238600,Uber_FOOD
2016-03-08,0,No Driver Found,1201200,Uber_GLAM
2016-03-08,10,No Driver Found,273000,Uber_KILAT
2016-03-08,0,No Driver Found,36400,Uber_MART
2016-03-08,0,No Driver Found,518700,Uber_MASSAGE
2016-03-08,7780,No Driver Found,203539700,Uber_RIDE
2016-03-08,990,No Driver Found,32157580,Uber_SEND
2016-03-08,1130,No Driver Found,34212360,Uber_SHOP
2016-03-08,0,Other,291200,Uber_CLEAN
2016-03-09,280,Cancelled,109819710,Uber_BOX
2016-03-09,50,Cancelled,7935200,Uber_CLEAN
2016-03-09,14760,Cancelled,246036700,Uber_FOOD
2016-03-09,20,Cancelled,2663570,Uber_GLAM
2016-03-09,10,Cancelled,191100,Uber_KILAT
2016-03-09,560,Cancelled,7807800,Uber_MART
2016-03-09,70,Cancelled,13040300,Uber_MASSAGE
2016-03-09,27780,Cancelled,663053300,Uber_RIDE
2016-03-09,2690,Cancelled,99572200,Uber_SEND
2016-03-09,3290,Cancelled,89316500,Uber_SHOP
2016-03-09,190,Cancelled,,Uber_TIX
2016-03-09,720,Completed,281830185,Uber_BOX
2016-03-09,250,Completed,34798400,Uber_CLEAN
2016-03-09,84040,Completed,1340521000,Uber_FOOD
2016-03-09,130,Completed,17245410,Uber_GLAM
2016-03-09,150,Completed,3084900,Uber_KILAT
2016-03-09,2350,Completed,32851000,Uber_MART
2016-03-09,660,Completed,124593560,Uber_MASSAGE
2016-03-09,186540,Completed,4156193860,Uber_RIDE
2016-03-09,22690,Completed,825100640,Uber_SEND
2016-03-09,10020,Completed,239182580,Uber_SHOP
2016-03-09,30,Completed,71026,Uber_TIX
2016-03-09,50,Failed/Timeout,1959458,Uber_TIX
2016-03-09,20,No Driver Found,22743630,Uber_BOX
2016-03-09,10,No Driver Found,1674400,Uber_CLEAN
2016-03-09,120,No Driver Found,2156700,Uber_FOOD
2016-03-09,20,No Driver Found,3674580,Uber_GLAM
2016-03-09,0,No Driver Found,36400,Uber_MART
2016-03-09,10,No Driver Found,982800,Uber_MASSAGE
2016-03-09,700,No Driver Found,16907800,Uber_RIDE
2016-03-09,80,No Driver Found,2713620,Uber_SEND
2016-03-09,480,No Driver Found,12208560,Uber_SHOP
2016-03-09,0,Other,327600,Uber_CLEAN
2016-03-10,310,Cancelled,209644890,Uber_BOX
2016-03-10,20,Cancelled,1965600,Uber_CLEAN
2016-03-10,12310,Cancelled,210137200,Uber_FOOD
2016-03-10,10,Cancelled,1142960,Uber_GLAM
2016-03-10,30,Cancelled,627900,Uber_KILAT
2016-03-10,580,Cancelled,8099000,Uber_MART
2016-03-10,50,Cancelled,9727900,Uber_MASSAGE
2016-03-10,66040,Cancelled,1619150260,Uber_RIDE
2016-03-10,5710,Cancelled,210475720,Uber_SEND
2016-03-10,4040,Cancelled,114272340,Uber_SHOP
2016-03-10,180,Cancelled,,Uber_TIX
2016-03-10,620,Completed,238736043,Uber_BOX
2016-03-10,140,Completed,19364800,Uber_CLEAN
2016-03-10,65800,Completed,1065619100,Uber_FOOD
2016-03-10,80,Completed,10548720,Uber_GLAM
2016-03-10,400,Completed,8353800,Uber_KILAT
2016-03-10,2090,Completed,29192800,Uber_MART
2016-03-10,370,Completed,70885360,Uber_MASSAGE
2016-03-10,428800,Completed,9908485860,Uber_RIDE
2016-03-10,43570,Completed,1577530500,Uber_SEND
2016-03-10,11230,Completed,279852300,Uber_SHOP
2016-03-10,30,Completed,85358,Uber_TIX
2016-03-10,50,Failed/Timeout,1854899,Uber_TIX
2016-03-10,30,No Driver Found,21536970,Uber_BOX
2016-03-10,0,No Driver Found,291200,Uber_CLEAN
2016-03-10,100,No Driver Found,1656200,Uber_FOOD
2016-03-10,30,No Driver Found,3721900,Uber_GLAM
2016-03-10,10,No Driver Found,109200,Uber_KILAT
2016-03-10,0,No Driver Found,18200,Uber_MART
2016-03-10,8150,No Driver Found,211205540,Uber_RIDE
2016-03-10,560,No Driver Found,18027100,Uber_SEND
2016-03-10,860,No Driver Found,25831260,Uber_SHOP
2016-03-10,0,Other,145600,Uber_CLEAN
2016-03-10,0,Other,18200,Uber_FOOD
2016-03-10,0,Other,343980,Uber_GLAM
2016-03-11,340,Cancelled,168662585,Uber_BOX
2016-03-11,20,Cancelled,3785600,Uber_CLEAN
2016-03-11,13330,Cancelled,222385800,Uber_FOOD
2016-03-11,20,Cancelled,2250430,Uber_GLAM
2016-03-11,20,Cancelled,354900,Uber_KILAT
2016-03-11,570,Cancelled,7953400,Uber_MART
2016-03-11,30,Cancelled,6579300,Uber_MASSAGE
2016-03-11,75230,Cancelled,1852561620,Uber_RIDE
2016-03-11,6810,Cancelled,248084200,Uber_SEND
2016-03-11,4200,Cancelled,120982680,Uber_SHOP
2016-03-11,150,Cancelled,,Uber_TIX
2016-03-11,710,Completed,275806349,Uber_BOX
2016-03-11,170,Completed,23441600,Uber_CLEAN
2016-03-11,70090,Completed,1134433300,Uber_FOOD
2016-03-11,120,Completed,16546530,Uber_GLAM
2016-03-11,340,Completed,7207200,Uber_KILAT
2016-03-11,1950,Completed,27281800,Uber_MART
2016-03-11,310,Completed,59641400,Uber_MASSAGE
2016-03-11,428660,Completed,9837909900,Uber_RIDE
2016-03-11,44740,Completed,1624648480,Uber_SEND
2016-03-11,12010,Completed,294945560,Uber_SHOP
2016-03-11,30,Completed,45500,Uber_TIX
2016-03-11,20,Failed/Timeout,99099,Uber_TIX
2016-03-11,40,No Driver Found,22062040,Uber_BOX
2016-03-11,350,No Driver Found,6397300,Uber_FOOD
2016-03-11,20,No Driver Found,2805530,Uber_GLAM
2016-03-11,30,No Driver Found,600600,Uber_KILAT
2016-03-11,10,No Driver Found,163800,Uber_MART
2016-03-11,22300,No Driver Found,558357800,Uber_RIDE
2016-03-11,2560,No Driver Found,83894720,Uber_SEND
2016-03-11,1670,No Driver Found,55211520,Uber_SHOP
2016-03-11,0,Other,145600,Uber_CLEAN
2016-03-11,0,Other,18200,Uber_FOOD
2016-03-11,0,Other,127400,Uber_MASSAGE
2016-03-11,30,Other,686140,Uber_RIDE
2016-03-11,0,Other,58240,Uber_SEND
2016-03-12,370,Cancelled,205414573,Uber_BOX
2016-03-12,40,Cancelled,4986800,Uber_CLEAN
2016-03-12,13970,Cancelled,232404900,Uber_FOOD
2016-03-12,20,Cancelled,2087540,Uber_GLAM
2016-03-12,20,Cancelled,327600,Uber_KILAT
2016-03-12,530,Cancelled,7389200,Uber_MART
2016-03-12,80,Cancelled,15096900,Uber_MASSAGE
2016-03-12,45940,Cancelled,1030485820,Uber_RIDE
2016-03-12,3980,Cancelled,147097860,Uber_SEND
2016-03-12,3840,Cancelled,106197000,Uber_SHOP
2016-03-12,160,Cancelled,,Uber_TIX
2016-03-12,790,Completed,293459621,Uber_BOX
2016-03-12,290,Completed,39748800,Uber_CLEAN
2016-03-12,84500,Completed,1363161800,Uber_FOOD
2016-03-12,170,Completed,20684300,Uber_GLAM
2016-03-12,250,Completed,5323500,Uber_KILAT
2016-03-12,2160,Completed,30266600,Uber_MART
2016-03-12,570,Completed,112271250,Uber_MASSAGE
2016-03-12,305560,Completed,6329170120,Uber_RIDE
2016-03-12,30340,Completed,1104678120,Uber_SEND
2016-03-12,12720,Completed,310890580,Uber_SHOP
2016-03-12,30,Completed,20475,Uber_TIX
2016-03-12,20,Failed/Timeout,115070,Uber_TIX
2016-03-12,50,No Driver Found,25739350,Uber_BOX
2016-03-12,20,No Driver Found,3239600,Uber_CLEAN
2016-03-12,450,No Driver Found,8890700,Uber_FOOD
2016-03-12,80,No Driver Found,11533340,Uber_GLAM
2016-03-12,0,No Driver Found,18200,Uber_MART
2016-03-12,60,No Driver Found,11924640,Uber_MASSAGE
2016-03-12,2300,No Driver Found,55031340,Uber_RIDE
2016-03-12,410,No Driver Found,12803700,Uber_SEND
2016-03-12,1010,No Driver Found,29655080,Uber_SHOP
2016-03-12,10,Other,873600,Uber_CLEAN
2016-03-12,0,Other,123760,Uber_GLAM
2016-03-12,0,Other,273000,Uber_MASSAGE
2016-03-13,430,Cancelled,283304840,Uber_BOX
2016-03-13,40,Cancelled,4950400,Uber_CLEAN
2016-03-13,15520,Cancelled,260851500,Uber_FOOD
2016-03-13,20,Cancelled,3124940,Uber_GLAM
2016-03-13,0,Cancelled,54600,Uber_KILAT
2016-03-13,560,Cancelled,7898800,Uber_MART
2016-03-13,90,Cancelled,16380000,Uber_MASSAGE
2016-03-13,33880,Cancelled,771754620,Uber_RIDE
2016-03-13,2870,Cancelled,102921000,Uber_SEND
2016-03-13,3400,Cancelled,92880060,Uber_SHOP
2016-03-13,150,Cancelled,,Uber_TIX
2016-03-13,860,Completed,337045618,Uber_BOX
2016-03-13,290,Completed,39712400,Uber_CLEAN
2016-03-13,86520,Completed,1405995500,Uber_FOOD
2016-03-13,160,Completed,19706960,Uber_GLAM
2016-03-13,80,Completed,1610700,Uber_KILAT
2016-03-13,2320,Completed,32541600,Uber_MART
2016-03-13,740,Completed,139424740,Uber_MASSAGE
2016-03-13,220450,Completed,4608786000,Uber_RIDE
2016-03-13,21300,Completed,766280060,Uber_SEND
2016-03-13,11480,Completed,272994540,Uber_SHOP
2016-03-13,20,Completed,27300,Uber_TIX
2016-03-13,30,Failed/Timeout,206479,Uber_TIX
2016-03-13,40,No Driver Found,31069220,Uber_BOX
2016-03-13,30,No Driver Found,3458000,Uber_CLEAN
2016-03-13,850,No Driver Found,17453800,Uber_FOOD
2016-03-13,60,No Driver Found,8145410,Uber_GLAM
2016-03-13,10,No Driver Found,2036580,Uber_MASSAGE
2016-03-13,1950,No Driver Found,45387160,Uber_RIDE
2016-03-13,380,No Driver Found,10659740,Uber_SEND
2016-03-13,910,No Driver Found,23130380,Uber_SHOP
2016-03-13,10,Other,728000,Uber_CLEAN
2016-03-14,540,Cancelled,244804560,Uber_BOX
2016-03-14,30,Cancelled,3494400,Uber_CLEAN
2016-03-14,17930,Cancelled,314632500,Uber_FOOD
2016-03-14,20,Cancelled,2300480,Uber_GLAM
2016-03-14,20,Cancelled,464100,Uber_KILAT
2016-03-14,570,Cancelled,8008000,Uber_MART
2016-03-14,60,Cancelled,9646000,Uber_MASSAGE
2016-03-14,113810,Cancelled,2871947260,Uber_RIDE
2016-03-14,7250,Cancelled,267283380,Uber_SEND
2016-03-14,4010,Cancelled,114951200,Uber_SHOP
2016-03-14,160,Cancelled,,Uber_TIX
2016-03-14,680,Completed,234393341,Uber_BOX
2016-03-14,180,Completed,23842000,Uber_CLEAN
2016-03-14,66590,Completed,1086439900,Uber_FOOD
2016-03-14,80,Completed,11195730,Uber_GLAM
2016-03-14,440,Completed,9282000,Uber_KILAT
2016-03-14,2030,Completed,28392000,Uber_MART
2016-03-14,410,Completed,69784260,Uber_MASSAGE
2016-03-14,398540,Completed,9127170780,Uber_RIDE
2016-03-14,40810,Completed,1463145320,Uber_SEND
2016-03-14,11230,Completed,272577760,Uber_SHOP
2016-03-14,110,Completed,47320,Uber_TIX
2016-03-14,20,Failed/Timeout,164028,Uber_TIX
2016-03-14,30,No Driver Found,24994060,Uber_BOX
2016-03-14,0,No Driver Found,400400,Uber_CLEAN
2016-03-14,520,No Driver Found,9100000,Uber_FOOD
2016-03-14,10,No Driver Found,2467920,Uber_GLAM
2016-03-14,130,No Driver Found,2675400,Uber_KILAT
2016-03-14,20,No Driver Found,273000,Uber_MART
2016-03-14,10,No Driver Found,800800,Uber_MASSAGE
